Country Name,Country Code,Indicator Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,,Annual Change (90-91),Annual Change (91-92),Annual Change (92-93),Annual Change (93-94),Annual Change (94-95),Annual Change (95-96),Annual Change (96-97),Annual Change (97-98),Annual Change (98-99),Annual Change (99-00),Annual Change (00-01),Annual Change (01-02),Annual Change (02-03),Annual Change (03-04),Annual Change (04-05),Annual Change (05-06),Annual Change (06-07),Annual Change (07-08),Annual Change (08-09),Annual Change (09-10),Annual Change (10-11),Annual Change (11-12),Annual Change (12-13),Annual Change (13-14),Annual Change (14-15),Annual Change (15-16),Annual Change (16-17),Annual Change (17-18),Annual Change (18-19),Annual Change (19-20)
Sri Lanka,LKA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.12799835,40.96900177,36.86600113,37.62099838,37.83800125,35.5359993,35.42399979,35.20000076,41.27199936,37.59400177,36.2859993,36.04399872,35.80599976,35.56999969,35.3370018,35.10499954,34.8730011,34.64199829,34.41199875,34.18099976,33.95000076,33.94100189,32.65399933,34.98099899,34.24100113,35.40299988,35.34400177,36.19900131,33.22100067,32.94499969,30.77799988,30.89699936,,-9.216000563,-10.01489044,2.047949955,0.576813157,-6.08383603,-0.315171978,-0.632336904,17.24999564,-8.911605074,-3.47928502,-0.666925493,-0.660301218,-0.659107587,-0.655040473,-0.656542,-0.660870094,-0.662411609,-0.663932664,-0.671274559,-0.675811107,-0.026506246,-3.791881476,7.126231739,-2.115428047,3.393588711,-0.1666472,2.419079616,-8.226748067,-0.830802718,-6.577628887
Lower middle income,LMC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",38.86181057,38.86757926,38.94801082,38.89757692,39.12094588,38.93193739,38.91307942,38.78592061,38.94151582,38.93936314,38.89598207,38.88853576,38.7170419,38.84190124,38.90324121,39.03123046,38.52777186,38.40211448,37.82705193,37.44610477,37.06413973,36.4078395,35.74148807,35.41257622,35.23978758,35.12693659,34.9349677,34.82676474,34.60598394,34.83535324,32.87874038,33.3919847,,0.014844097,0.206937413,-0.129490314,0.574249034,-0.483138843,-0.048438324,-0.326776508,0.401164152,-0.005527992,-0.111406736,-0.01914414,-0.440988233,0.322491935,0.157922161,0.328993806,-1.289886565,-0.326147544,-1.497476255,-1.007075998,-1.020039464,-1.77071486,-1.830241618,-0.920252259,-0.487930136,-0.320237453,-0.5465005,-0.3097268,-0.633940024,0.662802418,-5.616744727
Low & middle income,LMY,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.88849258,51.77165546,51.75000245,51.53277312,51.57222511,51.42543643,51.26704261,51.1175074,51.03793113,51.05783421,50.93304819,50.72043276,50.51613688,50.40131089,50.27280491,50.1826966,49.71263439,49.41998354,48.88293659,48.47585365,47.96143746,47.66182663,47.28224121,47.01537373,46.85551184,46.81388164,46.67486837,46.56543163,46.41311446,46.5030003,44.41910524,44.8362734,,-0.225169626,-0.041824067,-0.419766793,0.076557094,-0.284627407,-0.308006752,-0.291679021,-0.155673234,0.038996647,-0.244401306,-0.417441009,-0.402788134,-0.227305557,-0.254965552,-0.179238684,-0.936701767,-0.588685061,-1.086699986,-0.832771023,-1.061180263,-0.624691097,-0.796413917,-0.564413786,-0.340020457,-0.088848015,-0.296948832,-0.234466097,-0.327103523,0.193664754,-4.481205624
Lesotho,LSO,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",67.12000275,67.04199982,66.96099854,66.90100098,66.88800049,66.93299866,67.03399658,67.16799927,67.31999969,67.47799683,66.82299805,66.13800049,65.43599701,64.71900177,63.99300003,63.26200104,62.52700043,61.7859993,61.03699875,60.28099823,59.51599884,58.74399948,57.96300125,57.17499924,57.25500107,57.36000061,57.4070015,57.47900009,57.56100082,57.63999939,55.55400085,56.07099915,,-0.116214134,-0.120821697,-0.089600753,-0.019432427,0.067273904,0.150894068,0.199902575,0.226298876,0.23469568,-0.970684979,-1.025092526,-1.061422289,-1.095719897,-1.121775243,-1.142310866,-1.161835855,-1.18508984,-1.212249632,-1.23859386,-1.26905561,-1.297129132,-1.329494479,-1.359491395,0.139924499,0.183389294,0.081940175,0.125417796,0.142662072,0.137243211,-3.61901207
Late-demographic dividend,LTE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",65.37886599,65.21797913,65.1802531,64.96436193,64.72263159,64.57891912,64.25245314,64.05419918,63.84978464,63.97390649,63.89717718,63.53247877,63.17161484,62.74915689,62.3878126,62.1362693,61.70936685,61.34042968,60.91172414,60.55454853,59.96203102,60.09220971,60.02604189,59.89703917,59.90827603,59.92753767,59.78009566,59.72386294,59.5603666,59.48824823,57.85889136,57.86058837,,-0.246083893,-0.057846059,-0.331221733,-0.37209684,-0.222043615,-0.505530276,-0.308554689,-0.319127459,0.194396667,-0.119938458,-0.570758241,-0.567999133,-0.668746481,-0.575855222,-0.403192999,-0.687042303,-0.597862508,-0.698895557,-0.586382372,-0.978485559,0.217101884,-0.11011049,-0.214911253,0.018760288,0.032151898,-0.246033818,-0.094065968,-0.27375379,-0.121084493,-2.738955881
Lithuania,LTU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",52.75600052,52.83499908,53.36500168,53.97499847,54.40399933,54.24200058,54.00799942,53.68899918,53.44100189,55.13100052,54.97499847,53.56100082,52.61000061,55.02199936,51.47499847,50.76699829,50.20500183,50.2140007,50.5379982,52.05799866,52.54600143,52.70800018,53.20600128,52.95600128,53.88700104,54.44400024,55.63800049,55.82099915,56.52899933,57.29499817,57.39799881,57.33800125,,0.14974328,1.003127857,1.143065261,0.794814019,-0.297769926,-0.431402155,-0.590653695,-0.461914522,3.162363292,-0.282966105,-2.572074014,-1.775546011,4.584677287,-6.446513988,-1.37542536,-1.107011403,0.017924252,0.645233387,3.00763883,0.937421318,0.308298908,0.944830191,-0.469871808,1.758062794,1.033642986,2.193079566,0.328909478,1.26834022,1.355054661,0.179772483
Luxembourg,LUX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",33.55099869,35.87900162,39.14400101,37.62799835,38.42200089,35.94100189,37.13100052,38.24399948,38.62400055,40.83100128,41.36299896,42.42599869,43.55099869,43.70500183,45.46699905,46.39799881,46.96900177,47.53900146,48.10800171,49.93299866,49.78699875,50.27000046,51.90200043,52.50799942,53.44599915,54.56299973,53.51499939,54.95800018,55.78499985,55.81200027,56.99499893,58.48099899,,6.938699355,9.100028547,-3.872886307,2.110137578,-6.457235271,3.310977892,2.997492518,0.993622721,5.71406561,1.302925875,2.569929048,2.651675941,0.353615641,4.031568812,2.047638453,1.230662905,1.213565699,1.196912486,3.793541372,-0.29239163,0.970136223,3.246468977,1.167583114,1.786393951,2.089961078,-1.920716128,2.696441764,1.504784857,0.048400874,2.119613437
Latvia,LVA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",49.74399948,49.93399811,51.32799911,51.86899948,51.70500183,51.7120018,51.54299927,52.38399887,51.67100143,49.92300034,49.03099823,50.20199966,51.35599899,50.81000137,50.71099854,50.65499878,52.20399857,53.10300064,54.99499893,54.51599884,53.88899994,53.02899933,54.30599976,54.01100159,53.4070015,54.11100006,54.97900009,55.1590004,55.79399872,55.68399811,56.0320015,54.54199982,,0.381952856,2.791687147,1.054006343,-0.316176621,0.013538283,-0.326814912,1.631646616,-1.361097762,-3.382944108,-1.786755803,2.388287974,2.298711877,-1.063162299,-0.194849115,-0.110429212,3.057940625,1.722094284,3.562883958,-0.870988455,-1.150119075,-1.595874133,2.40811715,-0.543214691,-1.118290855,1.318176542,1.604110125,0.327398288,1.151214338,-0.197154914,0.624961208
"Macao SAR, China",MAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.51900101,46.00899887,46.79299927,48.37099838,49.95399857,51.53699875,53.10800171,54.67100143,54.52799988,55.98899841,56.70600128,56.50799942,56.32699966,53.16600037,54.77799988,56.88600159,58.98600006,62.91500092,64.45800018,66.53500366,66.00700378,67.46600342,66.76200104,67.55500031,68.24700165,68.23100281,67.33000183,66.20300293,66.82700348,66.55599976,65.83899689,65.81900024,,1.076468844,1.704015336,3.372297437,3.272622514,3.16891586,3.048301217,2.943058814,-0.261567472,2.679354714,1.280613851,-0.349172675,-0.3203082,-5.611872312,3.032012001,3.848263379,3.691590928,6.660904029,2.452514099,3.222258638,-0.793567068,2.210370946,-1.043492047,1.187800328,1.024352512,-0.023442554,-1.320515513,-1.673843563,0.942556261,-0.405530263,-1.077292613
Morocco,MAR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",23.04199982,23.27400017,23.38599968,23.50900078,23.77899933,23.92200089,24.22999954,24.45499992,24.78499985,25.05200005,25.29700089,25.58600044,25.01499939,25.27799988,25.54299927,25.81100082,26.07699966,26.34399986,26.61199951,26.25499916,25.89900017,25.46500015,24.69300079,25.04100037,25.09199905,24.66600037,23.56999969,23.12899971,23.18899918,23.24900055,21.74699974,22.00900078,,1.006858575,0.481221582,0.525960405,1.148490116,0.60137752,1.287512105,0.9286025,1.349416989,1.077265281,0.977969179,1.142426167,-2.231693281,1.051371156,1.048340023,1.049217257,1.030563837,1.023891559,1.017308117,-1.341501419,-1.355928411,-1.675740424,-3.031609482,1.409304506,0.203660744,-1.697747106,-4.44336599,-1.871022446,0.259412282,0.258749301,-6.46049625
Moldova,MDA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",53.22600174,54.04199982,54.64699936,54.91999817,55.18099976,55.13000107,55.68399811,55.47200012,56.17699814,56.53099823,56.27600098,54.63600159,54.20700073,49.09999847,47.93099976,47.49700165,42.97700119,42.15399933,41.54899979,39.68299866,38.60699844,39.27500153,38.18000031,38.56200027,40.01900101,41.15800095,41.26599884,39.41199875,34.34799957,38.11700058,36.10699844,33.8769989,,1.533081672,1.119498805,0.499567795,0.475239613,-0.092420739,1.004892126,-0.380716172,1.270907872,0.630151313,-0.451075094,-2.914207408,-0.785198115,-9.421296492,-2.380852861,-0.905464334,-9.516391142,-1.914982057,-1.435212677,-4.491085559,-2.711489177,1.730264225,-2.7880361,1.000523747,3.778332872,2.846147856,0.262398299,-4.49280314,-12.84887683,10.97298548,-5.273243187
Madagascar,MDG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",84.41400146,84.41999817,84.43299866,84.44999695,84.46700287,84.48300171,84.47699738,84.47299957,84.47299957,84.47699738,84.48699951,84.48400116,84.49199677,84.50900269,84.53099823,84.55799866,84.46399689,84.37000275,84.27500153,84.18000031,84.08499908,83.98899841,83.89199829,83.79499817,83.6969986,83.59899902,83.66400146,83.72499847,83.78299713,83.84100342,80.91000366,81.53099823,,0.007103921,0.015399773,0.020132284,0.020137266,0.018940935,-0.00710715,-0.004732416,0,0.00473264,0.011840071,-0.003548892,0.009464047,0.020127256,0.026027457,0.031941451,-0.111168395,-0.111283084,-0.112600708,-0.11272764,-0.112854859,-0.114170985,-0.115491462,-0.115624999,-0.116951578,-0.117088515,0.077755048,0.072907114,0.069272808,0.06923396,-3.495902525
Maldives,MDV,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",20.18000031,21.68000031,23.24500084,24.86599922,26.53499985,28.23999977,30.04800034,31.88999939,33.75999832,35.65100098,37.55699921,37.44200134,37.31800079,37.19400024,37.08000183,36.97900009,36.88700104,36.79800034,36.6969986,36.56600189,36.92300034,37.20000076,37.46900177,37.73699951,38.01100159,38.29899979,38.5909996,38.04600143,36.85200119,35.33300018,33.85200119,34.32600021,,7.433101969,7.218637048,6.973535487,6.711978918,6.425475536,6.40226834,6.130188476,5.863903944,5.60131146,5.346268486,-0.306195559,-0.331180345,-0.332280794,-0.30649678,-0.272388712,-0.248787295,-0.241279311,-0.274476163,-0.356968442,0.97631249,0.750211047,0.723120972,0.715251886,0.726083363,0.757670641,0.762421522,-1.412241648,-3.138306784,-4.121895577,-4.191546105
Middle East & North Africa,MEA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",17.56916273,17.64175697,17.74687016,17.7082564,18.05674286,18.04699507,17.95102259,17.99935289,18.09007248,18.71958299,18.96302705,19.07767681,18.67925142,19.11308276,19.51686521,19.95829392,20.08723961,20.3162795,19.56638701,19.88872149,19.89730356,19.58128699,19.96087689,19.90677126,19.90319341,20.30349614,20.86566846,20.52580385,19.77512112,19.41845165,18.48993224,18.60697397,,0.41319127,0.595820379,-0.217580667,1.967932112,-0.053984248,-0.531792012,0.269234255,0.504015851,3.479867236,1.300478022,0.604596327,-2.088437714,2.322530697,2.112597177,2.261780795,0.646075694,1.140225816,-3.691091625,1.647388871,0.043150465,-1.588238186,1.938533984,-0.2710584,-0.017973027,2.011248751,2.768844891,-1.628822013,-3.657263499,-1.803627224,-4.781634649
Mexico,MEX,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",33.30199814,33.67100143,34.65100098,35.64599991,36.61100006,37.59899902,37.49000168,39.35200119,39.19100189,38.19800186,38.63899994,37.72200012,37.88899994,38.55699921,39.69300079,40.56499863,41.74200058,42.06800079,41.96500015,42.54800034,42.33200073,42.68500137,43.66699982,43.70100021,42.88999939,43.20000076,43.23600006,42.75899887,43.29399872,44.54299927,40.80400085,43.80899811,,1.108051518,2.910514985,2.871486837,2.707176556,2.698639646,-0.289894273,4.966656251,-0.409126075,-2.533744948,1.154505618,-2.373249355,0.442711989,1.763042753,2.946291491,2.196855405,2.901520998,0.780988475,-0.244843204,1.38925338,-0.507660998,0.833886031,2.300570252,0.07786291,-1.85579465,0.722782415,0.083331707,-1.103250045,1.251198254,2.884927672,-8.394132579
Middle income,MIC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",51.26775025,51.14485773,51.12535649,50.8981303,50.94308667,50.77393129,50.5999264,50.43321162,50.33896938,50.34264008,50.19690935,49.96836713,49.74866402,49.62500262,49.48917569,49.39497596,48.91252604,48.61660672,48.04995071,47.62769304,47.08198036,46.75975173,46.35997353,46.06467996,45.88087486,45.81007392,45.63556939,45.48986925,45.29541038,45.36385613,43.26214918,43.66264901,,-0.239707265,-0.03812942,-0.444449115,0.088326168,-0.332047751,-0.342705172,-0.329476334,-0.18686543,0.007291949,-0.289477711,-0.45529142,-0.439684403,-0.248572294,-0.273706647,-0.190344102,-0.976718613,-0.604996997,-1.16556061,-0.878788965,-1.145788606,-0.684399063,-0.854962203,-0.636958021,-0.399015251,-0.154314697,-0.380930473,-0.319268824,-0.4274773,0.151109673,-4.632998888
North Macedonia,MKD,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.47299957,45.76599884,45.20800018,44.65000153,44.09199905,43.53300095,42.97399902,41.12400055,40.98600006,40.85100174,41.62200165,41.5909996,41.56200027,43.46500015,43.4469986,43.42900085,41.9469986,43.01599884,42.75,42.63700104,42.93600082,43.53099823,43.06100082,44.51800156,44.00899887,43.47200012,42.32400131,42.72999954,43.04499817,44.94400024,41.81700134,42.39699936,,0.644336794,-1.219242825,-1.23429184,-1.249725538,-1.267799419,-1.284087728,-4.304925109,-0.335571653,-0.329376668,1.887346394,-0.074484752,-0.06972501,4.578701375,-0.041416212,-0.041424592,-3.412471457,2.548454669,-0.618371879,-0.264325058,0.701268333,1.385777424,-1.079684421,3.383573778,-1.143363735,-1.220202146,-2.640777527,0.959262398,0.737183782,4.411667223,-6.957544688
Mali,MLI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",60.85499954,60.83399963,60.81999969,60.81499863,60.81999969,60.83800125,60.80599976,60.79800034,60.80400085,60.81100082,60.81299973,60.7820015,60.7519989,60.72499847,60.70100021,60.68099976,60.61600113,60.56399918,60.52500153,60.49499893,60.47600174,60.41600037,60.37799835,60.35699844,60.34999847,61.40100098,59.75099945,58.08399963,58.12200165,58.17499924,57.61500168,57.6780014,,-0.034508107,-0.023013346,-0.008222736,0.008223412,0.029598087,-0.052601162,-0.013155643,0.009869599,0.01151235,0.003287072,-0.050973032,-0.049360984,-0.044443685,-0.039519574,-0.03294914,-0.107115286,-0.085789152,-0.064390811,-0.049570579,-0.031402914,-0.099215179,-0.062900579,-0.03478073,-0.01159761,1.741512061,-2.687255093,-2.789911185,0.06542596,0.091183352,-0.962608622
Malta,MLT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",26.31100082,26.41200066,26.84799957,27.32600021,27.49200058,27.61300087,28.12400055,28.67300034,28.85099983,29.32299995,29.6970005,29.50300026,30.87599945,30.73800087,28.48800087,30.32699966,30.50399971,32.4090004,33.54100037,34.08399963,34.83599854,36.09500122,39.12099838,41.23199844,42.88000107,43.61100006,45.29700089,46.93500137,49.77899933,51.55500031,53.22299957,53.08399963,,0.383869214,1.650760661,1.780395741,0.607481391,0.440129083,1.850576408,1.952068609,0.620791317,1.635992253,1.275451181,-0.653265451,4.653761242,-0.446944499,-7.319929522,6.455345192,0.583638499,6.245084922,3.492856786,1.618911963,2.206310613,3.614085252,8.383424462,5.396079211,3.996902131,1.704755072,3.865998995,3.616134526,6.059439378,3.567771551,3.235378252
Myanmar,MMR,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",64.55000305,64.7480011,63.9620018,63.50799942,62.93399811,62.42100143,61.96900177,61.59700012,61.21300125,60.42699814,59.45199966,58.67900085,57.88000107,56.99200058,56.1609993,55.37200165,54.65200043,54.02799988,53.52500153,53.03499985,52.61600113,52.39099884,52.09999847,51.77899933,51.48799896,51.24700165,49.2859993,47.32699966,48.06700134,45.63100052,43.06200027,40.98699951,,0.306735922,-1.213936005,-0.709800143,-0.903825215,-0.815134409,-0.724114727,-0.600302792,-0.62340515,-1.284046031,-1.613514661,-1.300206577,-1.361645179,-1.534209523,-1.458101617,-1.404885347,-1.300298344,-1.141770739,-0.930995693,-0.915463175,-0.790041896,-0.427630918,-0.555439623,-0.616121219,-0.562004616,-0.468065024,-3.82656992,-3.97475888,1.563593052,-5.067927593,-5.629945026
Middle East & North Africa (excluding high income),MNA,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",16.59911412,16.66731917,16.95067794,16.84716046,17.16096333,16.94744636,16.81937983,16.84318275,16.91231129,17.54327842,17.84199047,17.98118339,17.54769269,17.95855283,18.33708688,18.73841755,18.77544295,19.00052521,18.12887693,18.43738602,18.2845205,17.78355684,18.08412305,17.98270765,17.86828353,18.2002055,18.72747828,18.44608683,17.48182393,16.70209409,15.40314732,15.57496411,,0.410895718,1.700086054,-0.610698176,1.862645459,-1.244201546,-0.755668549,0.14152078,0.410424441,3.730815495,1.702715074,0.780142353,-2.410801837,2.34139125,2.107820423,2.188628312,0.197590847,1.198811963,-4.587495675,1.701755068,-0.829106254,-2.739823868,1.690135503,-0.560797969,-0.636300844,1.857604101,2.89707049,-1.502559208,-5.22746591,-4.460231654,-7.77714912
Montenegro,MNE,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",42.94499969,43.14300156,43.24499893,43.26900101,43.14599991,42.99100113,42.86500168,42.78300095,42.63899994,42.94100189,42.8429985,42.82799911,42.79000092,42.73500061,42.62400055,42.52500153,42.3429985,42.22299957,42.12099838,42.20199966,42.1590004,42.11399841,43.49399948,43.68700027,46.23300171,47.64500046,47.58399963,47.46300125,48.10200119,49.92399979,46.41400146,47.81700134,,0.461059176,0.236416966,0.055502545,-0.284270715,-0.359242525,-0.293083314,-0.191299963,-0.336584634,0.708276352,-0.228227995,-0.03501013,-0.088722799,-0.128535415,-0.259740399,-0.232261219,-0.427990628,-0.283397341,-0.241577319,0.192306177,-0.101889171,-0.106743479,3.27682272,0.443741196,5.82782388,3.05409274,-0.128031952,-0.254283758,1.3463117,3.78778128,-7.030683312
Mongolia,MNG,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.04299927,56.39699936,56.79800034,56.95800018,56.90200043,56.68700027,56.62799835,56.50899887,56.4109993,56.32600021,56.31100082,56.24100113,56.12099838,55.94100189,55.85900116,55.77700043,55.69499969,55.61199951,53.98199844,53.72299957,54.18099976,54.92300034,54.38299942,53.84199905,54.38600159,53.90399933,52.85100174,53.88700104,51.93600082,53.24499893,51.52199936,51.49499893,,0.631658006,0.711032468,0.28169979,-0.09831763,-0.377842872,-0.104083692,-0.210142482,-0.17342295,-0.150678211,-0.026629602,-0.124309094,-0.213372351,-0.320729309,-0.146584311,-0.146799496,-0.147015314,-0.149026274,-2.931024028,-0.479787482,0.852521614,1.369484844,-0.983196315,-0.994796852,1.010368379,-0.886261619,-1.953468392,1.960226418,-3.620539603,2.520406052,-3.235983862
Mozambique,MOZ,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",86.44999695,86.60399628,86.73500061,86.83999634,86.9260025,87.00499725,86.97200012,86.95800018,87.09899902,87.24099731,87.38400269,87.52700043,87.66999817,87.81199646,87.15799713,86.47899628,85.77200317,85.03700256,84.27500153,83.48500061,82.66600037,81.81800079,80.94100189,80.03500366,79.09899902,78.13200378,78.18099976,78.24199677,78.31300354,78.38800049,77.64299774,77.65699768,,0.178136881,0.151268231,0.12105347,0.099039807,0.090875858,-0.037925559,-0.016097065,0.16214591,0.16303091,0.163919918,0.163642929,0.163375577,0.161969082,-0.744772189,-0.779045959,-0.817531578,-0.856923685,-0.896081723,-0.937408367,-0.981014839,-1.025814203,-1.071889918,-1.119331623,-1.169494091,-1.222512612,0.062709222,0.078020247,0.090752764,0.095765639,-0.950404069
Mauritania,MRT,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",29.39999962,29.41600037,29.4489994,29.49500084,29.54299927,29.5909996,29.62000084,29.64500046,29.67399979,29.71100044,29.75900078,29.58799934,29.42200089,29.26000023,29.10199928,28.94799995,28.79800034,28.65099907,28.50900078,28.37000084,28.23500061,28.10499954,27.97900009,27.93600082,27.89299965,27.85099983,27.80999947,27.7689991,27.81699944,27.87000084,27.41600037,27.39599991,,0.054424313,0.112180576,0.156207122,0.162734114,0.162476177,0.098006949,0.084401141,0.097821987,0.124690491,0.161557453,-0.574620887,-0.561033063,-0.550610602,-0.539989558,-0.529170959,-0.518169196,-0.510456507,-0.49561375,-0.487565103,-0.475855569,-0.460425236,-0.448316857,-0.153684075,-0.153927454,-0.150574759,-0.147213265,-0.147430302,0.172855837,0.190536021,-1.628993396
Mauritius,MUS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",38.38700104,38.52899933,38.57699966,38.60699844,38.67100143,38.77299881,38.74000168,38.69599915,38.64400101,38.5870018,38.53099823,38.06900024,37.62200165,38.60300064,39.59199905,41.02999878,41.0359993,39.99499893,40.85100174,41.28499985,42.75899887,41.77399826,42.11600113,43.9980011,44.22700119,45.36399841,44.35400009,44.59899902,44.44300079,45.21699905,43.13700104,43.40399933,,0.369912437,0.124582358,0.077763381,0.1657808,0.263756747,-0.085103377,-0.113584231,-0.134376007,-0.147498202,-0.145135844,-1.199029371,-1.174180024,2.607514087,2.561972895,3.632046271,0.014624711,-2.536797895,2.140274611,1.062392816,3.570301632,-2.303610085,0.818697953,4.468610312,0.520478399,2.570821427,-2.226431437,0.552371672,-0.349779666,1.741552655,-4.600035517
Malawi,MWI,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",75.71399689,75.65799713,75.64600372,75.66100311,75.66999817,75.65000153,75.58699799,75.51899719,75.45200348,75.25900269,75.06800079,74.87799835,74.68900299,74.5019989,74.31600189,74.13200378,73.9469986,73.76399994,73.58100128,73.39900208,73.21700287,73.03600311,72.85500336,72.67500305,72.75900269,72.84700012,72.95700073,73.06400299,73.1740036,73.29799652,70.80999756,71.55899811,,-0.073962224,-0.015852135,0.019828397,0.011888629,-0.026426118,-0.083282933,-0.089963612,-0.088711074,-0.255792801,-0.253792749,-0.253107102,-0.252404398,-0.250377006,-0.249653717,-0.247588814,-0.249561834,-0.247472731,-0.248086678,-0.247345379,-0.247958693,-0.247210004,-0.247822647,-0.247066498,0.115582567,0.120943709,0.151002252,0.146664826,0.150553769,0.169449413,-3.394361484
Malaysia,MYS,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",45.44300079,45.39199829,46.20700073,46.60300064,45.96300125,45.31600189,46.3730011,45.86299896,44.9620018,44.88499832,45.4109993,45.25699997,44.81499863,45.37400055,44.72100067,43.9109993,43.99499893,43.74000168,43.0890007,43.65800095,43.49499893,45.00500107,46.52399826,49.20399857,50.12799835,50.46699905,50.6230011,50.95800018,51.3730011,51.74000168,51.47399902,51.18799973,,-0.112234011,1.795476014,0.857012795,-1.373300819,-1.40765255,2.332507641,-1.099782469,-1.964540441,-0.171263458,1.171885922,-0.339123408,-0.976647465,1.247354546,-1.439149888,-1.811232667,0.1912952,-0.579605091,-1.488342368,1.320523184,-0.373361149,3.471668406,3.375174217,5.760468587,1.877895727,0.676270174,0.309116943,0.661752716,0.814397963,0.714384155,-0.514114121
North America,NAC,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",56.73366873,56.62698834,57.03120936,57.11805603,57.90298218,58.07491118,58.34435547,58.86275276,58.88157523,59.09166727,59.06228251,58.95893182,58.92822303,58.91846642,58.62130787,58.6636128,58.7787186,58.78677957,58.93500492,58.67555431,58.17425622,57.69142196,57.32663363,56.92033712,56.65790369,56.37373441,56.49169542,56.73495154,56.76665063,57.1069801,55.8249255,55.81617686,,-0.18803717,0.713831038,0.152279197,1.374217203,0.296925981,0.463959878,0.888513183,0.031976886,0.35680438,-0.049727411,-0.17498595,-0.052085048,-0.016556764,-0.504355542,0.072166469,0.196213286,0.013714095,0.252140616,-0.440231761,-0.854355947,-0.829979262,-0.63230948,-0.708739531,-0.46105389,-0.501552748,0.209248176,0.430605095,0.055872244,0.599523599,-2.24500508
Namibia,NAM,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",47.77600098,47.81999969,47.87799835,47.94800186,48.02600098,47.66500092,47.30799866,46.95100021,47.06999969,47.18899918,47.30799866,47.79000092,48.27299881,48.75500107,49.23799896,49.72100067,50.20299911,50.68600082,51.16899872,51.65200043,52.13499832,52.61899948,53.10300064,58.58100128,57.22100067,56.37400055,55.52700043,55.46699905,55.41899872,55.41899872,54.31800079,54.5320015,,0.092093765,0.121285357,0.146212273,0.16267438,-0.751676287,-0.74898196,-0.75462597,0.253454624,0.252813856,0.252176319,1.018859964,1.010667263,0.99849247,0.990663283,0.980953165,0.969406161,0.96209732,0.952921687,0.943934259,0.935100074,0.928361322,0.91982205,10.31580245,-2.321572832,-1.480225987,-1.502465878,-0.108058013,-0.086538548,0,-1.986679569
New Caledonia,NCL,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",60.95999908,61.07500076,60.99300003,60.90599823,60.90800095,61.05400085,60.97600174,60.97200012,60.75500107,60.7159996,60.72800064,60.72999954,60.75699997,60.87900162,60.97100067,61.0530014,61.22600174,61.3429985,61.3030014,61.3409996,60.85400009,60.36600113,59.8769989,59.38999939,58.90299988,58.86999893,58.9109993,58.93700027,58.96500015,58.99000168,57.23799896,57.43500137,,0.18865105,-0.134262352,-0.142642271,0.003288208,0.239705632,-0.127754306,-0.00656261,-0.355899517,-0.064194657,0.019765857,0.003291565,0.044459785,0.20080262,0.151117876,0.134491367,0.283360902,0.191089997,-0.06520239,0.06198424,-0.793921708,-0.801917642,-0.810062318,-0.813333201,-0.820002554,-0.056025917,0.069645604,0.04413603,0.047508149,0.04240062,-2.969999434
